,city,state,zip,longitude,latitude,dma region,state abr,criteria id,"""blockFips""","""incomeBelowPoverty""",medianIncome,incomeLessThan25,"incomeBetween25to50""",incomeBetween50to100,incomeBetween100to200,incomeGreater200,educationHighSchoolGraduate,educationBachelorOrGreater
14849,Anna,Texas,75409,-96.51907,33.356094,Dallas-Ft. Worth,TX,1026187.0,480850302035076,0.077,76768.0,0.1674,0.226,0.3618,0.2611,0.0152,0.7721,0.1324
14850,Alba,Texas,75410,-95.63182,32.793512,Tyler-Longview(Lufkin & Nacogdoches),TX,1026173.0,484999504001107,0.183,41698.0,0.3377,0.2942,0.3359,0.088,0.0237,0.7905,0.1143
14851,Bailey,Texas,75413,-96.16671,33.43515,Dallas-Ft. Worth,TX,1026205.0,481479507013090,0.162,87004.0,0.1338,0.1885,0.4029,0.2619,0.0173,0.8094,0.1616
14852,Bells,Texas,75414,-96.41899,33.615634,Sherman,TX,,481810001013018,0.149,62569.0,0.2153,0.2398,0.4861,0.124,0.0147,0.8121,0.1246
14853,Bonham,Texas,75418,-96.1818,33.583772,Dallas-Ft. Worth,TX,1026232.0,481479504012006,0.162,57450.0,0.3074,0.2852,0.4556,0.0,0.0481,0.6273,0.2153
14854,Brashear,Texas,75420,-95.72124,33.052712,Dallas-Ft. Worth,TX,1026237.0,482239502001079,0.18,57920.0,0.2015,0.2308,0.4139,0.1777,0.0,0.6988,0.1035
14855,Campbell,Texas,75422,-95.93998,33.146779,Dallas-Ft. Worth,TX,1026265.0,482319607001126,0.2,54845.0,0.2945,0.1828,0.3681,0.1902,0.027,0.804,0.2114
14856,Celeste,Texas,75423,-96.20273,33.291418,Dallas-Ft. Worth,TX,1026277.0,482319603003094,0.2,40872.0,0.3497,0.237,0.2919,0.1272,0.0,0.8312,0.1138
14857,Blue Ridge,Texas,75424,-96.39502,33.321604,Dallas-Ft. Worth,TX,1026229.0,480850301003018,0.077,56425.0,0.1553,0.3258,0.4004,0.1685,0.0,0.7825,0.139
14858,Clarksville,Texas,75426,-95.03534,33.626445,Dallas-Ft. Worth,TX,1026295.0,483879505002003,0.192,22616.0,0.5532,0.3564,0.2181,0.0,0.0,0.6098,0.122
14859,Commerce,Texas,75428,-95.91061,33.25868,Dallas-Ft. Worth,TX,1026312.0,482319605003006,0.2,28762.0,0.3915,0.5149,0.1277,0.0,0.0,0.8244,0.3958
14860,Cooper,Texas,75432,-95.68573,33.377005,Dallas-Ft. Worth,TX,1026316.0,481199502002014,0.177,31065.0,0.4095,0.351,0.2507,0.0111,0.0,0.7491,0.1354
14861,Cumby,Texas,75433,-95.81773,33.13307,Dallas-Ft. Worth,TX,1026332.0,482239502003137,0.18,47705.0,0.2112,0.3869,0.3533,0.1234,0.015,0.7281,0.1578
14862,Dodd City,Texas,75438,-96.07311,33.595318,Dallas-Ft. Worth,TX,1026359.0,481479505002053,0.162,65906.0,0.1649,0.201,0.567,0.0619,0.0155,0.7622,0.1447
14863,Ector,Texas,75439,-96.27386,33.573304,Dallas-Ft. Worth,TX,1026370.0,481479503003039,0.162,45989.0,0.2138,0.3059,0.4079,0.0921,0.0,0.7805,0.1382
14864,Emory,Texas,75440,-95.73842,32.882305,Dallas-Ft. Worth,TX,1026383.0,483799501002047,0.167,28118.0,0.4727,0.4345,0.0782,0.1545,0.0,0.6506,0.0966
14865,Farmersville,Texas,75442,-96.35096,33.171899,Dallas-Ft. Worth,TX,1026391.0,480850311006031,0.077,60685.0,0.1655,0.326,0.2628,0.1582,0.0876,0.8636,0.1452
14866,Honey Grove,Texas,75446,-95.90242,33.589851,Dallas-Ft. Worth,TX,1026479.0,481479501002041,0.162,32714.0,0.4173,0.3465,0.2546,0.0945,0.0026,0.7797,0.1469
14867,Ivanhoe,Texas,75447,-96.12045,33.774197,Dallas-Ft. Worth,TX,1026500.0,481479508002053,0.162,49706.0,0.2237,0.3288,0.4286,0.035,0.0,0.7285,0.1123
14868,Ladonia,Texas,75449,-95.95578,33.427504,Dallas-Ft. Worth,TX,1026542.0,481479505003047,0.162,27028.0,0.4106,0.4246,0.1341,0.1034,0.0391,0.7057,0.0811
14869,Leonard,Texas,75452,-96.24782,33.385224,Dallas-Ft. Worth,TX,1026554.0,481479507011013,0.162,53669.0,0.2496,0.2565,0.2981,0.1646,0.0555,0.7592,0.1347
14870,Lone Oak,Texas,75453,-95.94594,32.952736,Dallas-Ft. Worth,TX,1026570.0,483799502002008,0.167,43928.0,0.2521,0.4128,0.2957,0.1362,0.0138,0.7726,0.0585
14871,Melissa,Texas,75454,-96.57345,33.277317,Dallas-Ft. Worth,TX,1026611.0,480850302033042,0.077,88926.0,0.0684,0.0662,0.777,0.1214,0.0,0.7587,0.2297
14872,Mount Pleasant,Texas,75455,-94.9814,33.166739,Shreveport,TX,1026639.0,484499506002018,0.207,30801.0,0.4149,0.5907,0.0745,0.0211,0.0127,0.262,0.0196
14873,Mount Vernon,Texas,75457,-95.21965,33.151104,Tyler-Longview(Lufkin & Nacogdoches),TX,1026640.0,481599502001122,0.159,42112.0,0.343,0.3333,0.2705,0.1024,0.0068,0.7541,0.1708
14874,Howe,Texas,75459,-96.63523,33.518979,Sherman,TX,,481810018011080,0.149,76600.0,0.1733,0.1585,0.4015,0.2119,0.0948,0.8906,0.1521
14875,Paris,Texas,75460,-95.55958,33.660274,Dallas-Ft. Worth,TX,1026678.0,482770008002006,0.184,24866.0,0.5,0.483,0.179,0.0142,0.0,0.6861,0.0305
14876,Paris,Texas,75462,-95.48589,33.638587,Dallas-Ft. Worth,TX,1026678.0,482770009003026,0.184,58980.0,0.1067,0.3333,0.4893,0.1051,0.0115,0.8665,0.2316
14877,Point,Texas,75472,-95.87967,32.906194,Dallas-Ft. Worth,TX,1026697.0,483799502001075,0.167,32876.0,0.3218,0.3423,0.2862,0.0918,0.0,0.7076,0.1171
14878,Quinlan,Texas,75474,-96.06999,32.896295,Dallas-Ft. Worth,TX,1026720.0,482319616002000,0.2,25870.0,0.3469,0.3224,0.2714,0.1,0.0,0.6631,0.0542
14879,Savoy,Texas,75479,-96.34474,33.613097,Dallas-Ft. Worth,TX,1026772.0,481479503002075,0.162,43597.0,0.1618,0.4355,0.262,0.185,0.0039,0.8218,0.1488
14880,Sulphur Springs,Texas,75482,-95.60102,33.143752,Dallas-Ft. Worth,TX,1026826.0,482239504023010,0.18,25712.0,0.4465,0.2528,0.2483,0.0273,0.0251,0.6747,0.0968
14881,Tom Bean,Texas,75489,-96.48373,33.521578,Sherman,TX,,481810018022034,0.149,43686.0,0.2268,0.325,0.2929,0.1893,0.0,0.9026,0.1257
14882,Trenton,Texas,75490,-96.3324,33.435618,Dallas-Ft. Worth,TX,1026849.0,481479507021001,0.162,45357.0,0.2674,0.434,0.2882,0.0729,0.0174,0.7235,0.1327
14883,Whitewright,Texas,75491,-96.39598,33.494285,Sherman,TX,,481810018021083,0.149,63215.0,0.1929,0.2494,0.422,0.1961,0.0157,0.8774,0.1616
14884,Winnsboro,Texas,75494,-95.28299,32.922912,Tyler-Longview(Lufkin & Nacogdoches),TX,1026893.0,484999501002021,0.183,34451.0,0.3059,0.4223,0.2642,0.0784,0.0164,0.7005,0.0497
14885,Van Alstyne,Texas,75495,-96.5637,33.426635,Sherman,TX,,481810018032014,0.149,60961.0,0.1109,0.2373,0.4789,0.1441,0.0288,0.7794,0.2206
14886,Wolfe City,Texas,75496,-96.05705,33.350543,Dallas-Ft. Worth,TX,1026894.0,482319602001034,0.2,37305.0,0.3693,0.3409,0.233,0.1231,0.0,0.8102,0.1413
14887,Wake Village,Texas,75501,-94.08984,33.414708,Shreveport,TX,9053066.0,480370104003015,0.187,29306.0,0.4554,0.4266,0.1331,0.0288,0.0,0.6314,0.0309
14888,Texarkana,Texas,75503,-94.09637,33.476844,Shreveport,TX,1026834.0,480370109011025,0.187,69390.0,0.1172,0.2398,0.4046,0.2098,0.0613,0.9105,0.4125
14889,Atlanta,Texas,75551,-94.1773,33.118611,Shreveport,TX,1026199.0,480679504004012,0.204,36342.0,0.3978,0.2379,0.3494,0.0781,0.0,0.8277,0.1859
14890,Avery,Texas,75554,-94.78066,33.563837,Dallas-Ft. Worth,TX,1026203.0,483879501002145,0.192,35740.0,0.2565,0.4544,0.2305,0.1003,0.0,0.6108,0.1042
14891,Linden,Texas,75563,-94.37603,33.005009,Shreveport,TX,1026559.0,480679506005027,0.204,20025.0,0.568,0.236,0.216,0.0,0.0,0.6816,0.125
14892,Queen City,Texas,75572,-94.13364,33.210952,Shreveport,TX,1026718.0,480679501001178,0.204,35229.0,0.4203,0.404,0.1681,0.0728,0.0,0.7706,0.0655
14893,Longview,Texas,75601,-94.73172,32.505248,Tyler-Longview(Lufkin & Nacogdoches),TX,1026572.0,481830010001027,0.205,21902.0,0.6714,0.4225,0.1221,0.0,0.0,0.384,0.0873
14894,Longview,Texas,75602,-94.712,32.474499,Tyler-Longview(Lufkin & Nacogdoches),TX,1026572.0,481830012003023,0.205,12753.0,0.7882,0.202,0.0493,0.0,0.0,0.5514,0.0959
14895,Longview,Texas,75603,-94.70063,32.396207,Tyler-Longview(Lufkin & Nacogdoches),TX,1026572.0,481830105004043,0.205,67319.0,0.1929,0.2814,0.3955,0.2074,0.0,0.7391,0.1889
14896,Longview,Texas,75604,-94.80692,32.523779,Tyler-Longview(Lufkin & Nacogdoches),TX,1026572.0,481830008004000,0.205,41204.0,0.2417,0.5109,0.2634,0.055,0.0,0.772,0.1418
14897,Longview,Texas,75605,-94.74353,32.557684,Tyler-Longview(Lufkin & Nacogdoches),TX,1026572.0,481830004011054,0.205,42201.0,0.2021,0.4689,0.3278,0.0106,0.0564,0.862,0.1961
14898,Carthage,Texas,75633,-94.31256,32.145212,Shreveport,TX,1026272.0,483659503004036,0.138,73725.0,0.2731,0.1343,0.5255,0.0509,0.0162,0.7904,0.1014
14899,Daingerfield,Texas,75638,-94.72481,33.02583,Shreveport,TX,1026336.0,483439503003031,0.192,41558.0,0.3489,0.3115,0.267,0.1194,0.0117,0.9122,0.168
14900,Gilmer,Texas,75644,-94.9577,32.727128,Tyler-Longview(Lufkin & Nacogdoches),TX,1026428.0,484599504003056,0.163,27506.0,0.4889,0.2938,0.2148,0.0148,0.0,0.7509,0.1505
14901,Gladewater,Texas,75647,-94.94358,32.531814,Tyler-Longview(Lufkin & Nacogdoches),TX,1026429.0,481830102001046,0.205,15802.0,0.7729,0.233,0.0737,0.0,0.0,0.6085,0.0825
14902,Hallsville,Texas,75650,-94.55839,32.507527,Shreveport,TX,1026450.0,482030206052008,0.173,63891.0,0.2156,0.2303,0.3428,0.2671,0.0074,0.8878,0.2162
14903,Henderson,Texas,75652,-94.75852,32.194938,Tyler-Longview(Lufkin & Nacogdoches),TX,1026468.0,484019505012041,0.153,46617.0,0.2186,0.3934,0.4384,0.0482,0.0,0.8162,0.1899
14904,Henderson,Texas,75654,-94.85568,32.104159,Tyler-Longview(Lufkin & Nacogdoches),TX,1026468.0,484019505011039,0.153,47001.0,0.2281,0.3014,0.429,0.0032,0.0383,0.6041,0.1214
14905,Hughes Springs,Texas,75656,-94.61948,32.998759,Shreveport,TX,1026485.0,480679507002024,0.204,32426.0,0.4746,0.3574,0.209,0.0137,0.0078,0.6881,0.0876
14906,Karnack,Texas,75661,-94.16846,32.66797,Shreveport,TX,1026513.0,482030201021146,0.173,41133.0,0.2365,0.4932,0.2466,0.0304,0.0,0.7886,0.1179
14907,Kilgore,Texas,75662,-94.87439,32.387151,Tyler-Longview(Lufkin & Nacogdoches),TX,1026527.0,481830107004014,0.205,48671.0,0.2252,0.3273,0.4625,0.03,0.0,0.9818,0.0
14908,Lone Star,Texas,75668,-94.69722,32.920957,Shreveport,TX,1026571.0,483439502005074,0.192,27175.0,0.4804,0.2549,0.2525,0.0613,0.0098,0.6684,0.0708
14909,Marshall,Texas,75670,-94.37958,32.547424,Shreveport,TX,1026597.0,482030204014011,0.173,9813.0,0.7638,0.138,0.0675,0.0429,0.0,0.6952,0.0403
14910,Marshall,Texas,75672,-94.30704,32.513986,Shreveport,TX,1026597.0,482030203011035,0.173,83831.0,0.1632,0.299,0.2268,0.3024,0.0344,0.8421,0.2981
14911,Ore City,Texas,75683,-94.70513,32.809766,Tyler-Longview(Lufkin & Nacogdoches),TX,9052605.0,484599501005000,0.163,36594.0,0.261,0.4781,0.259,0.0996,0.0,0.7503,0.0745
14912,Overton,Texas,75684,-94.94935,32.26958,Tyler-Longview(Lufkin & Nacogdoches),TX,1026667.0,484019504002014,0.153,38284.0,0.3267,0.3347,0.3427,0.0481,0.012,0.8016,0.1115
14913,Pittsburg,Texas,75686,-94.96809,32.97708,Tyler-Longview(Lufkin & Nacogdoches),TX,1026692.0,480639501012013,0.213,31607.0,0.194,0.5552,0.1861,0.1104,0.0,0.6477,0.1378
14914,Waskom,Texas,75692,-94.09556,32.472069,Shreveport,TX,1026872.0,482030201024053,0.173,44374.0,0.2298,0.3715,0.3421,0.086,0.0,0.7488,0.0769
14915,Tyler,Texas,75701,-95.29467,32.325214,Tyler-Longview(Lufkin & Nacogdoches),TX,1026855.0,484230011014020,0.15,44496.0,0.249,0.3735,0.3774,0.037,0.0447,0.8865,0.3298
14916,Tyler,Texas,75702,-95.3071,32.360498,Tyler-Longview(Lufkin & Nacogdoches),TX,1026855.0,484230002021039,0.15,27698.0,0.5044,0.5251,0.1062,0.0,0.0,0.4553,0.1384
14917,Tyler,Texas,75703,-95.31347,32.264365,Tyler-Longview(Lufkin & Nacogdoches),TX,1026855.0,484230020082000,0.15,35307.0,0.2859,0.3446,0.1718,0.1706,0.0463,0.927,0.3703
14918,Tyler,Texas,75704,-95.41373,32.388631,Tyler-Longview(Lufkin & Nacogdoches),TX,1026855.0,484230016011053,0.15,30061.0,0.4329,0.3962,0.23,0.0735,0.0,0.6798,0.0858
14919,Tyler,Texas,75705,-95.08971,32.364281,Tyler-Longview(Lufkin & Nacogdoches),TX,1026855.0,484230018014000,0.15,55095.0,0.2308,0.2879,0.2703,0.189,0.0418,0.8367,0.1496
14920,Tyler,Texas,75706,-95.33155,32.456565,Tyler-Longview(Lufkin & Nacogdoches),TX,1026855.0,484230016012016,0.15,31694.0,0.3913,0.4169,0.2391,0.0435,0.0,0.6825,0.0804
14921,Tyler,Texas,75707,-95.20749,32.292394,Tyler-Longview(Lufkin & Nacogdoches),TX,1026855.0,484230021022021,0.15,40352.0,0.2064,0.472,0.2432,0.1088,0.0288,0.8183,0.1817
14922,Tyler,Texas,75709,-95.39191,32.31265,Tyler-Longview(Lufkin & Nacogdoches),TX,1026855.0,484230016021079,0.15,55392.0,0.149,0.3473,0.3217,0.1806,0.0328,0.8237,0.1735
14923,Athens,Texas,75751,-95.84625,32.184027,Dallas-Ft. Worth,TX,1026198.0,482139513002001,0.193,44317.0,0.2438,0.3434,0.1726,0.1904,0.1032,0.8112,0.2534
14924,Big Sandy,Texas,75755,-95.1259,32.649482,Tyler-Longview(Lufkin & Nacogdoches),TX,1026224.0,484599505001044,0.163,62477.0,0.2165,0.2383,0.338,0.2118,0.0467,0.8553,0.0806
14925,Chandler,Texas,75758,-95.49667,32.251068,Dallas-Ft. Worth,TX,1026282.0,482139501002029,0.193,40906.0,0.2503,0.3358,0.2377,0.1251,0.0876,0.7511,0.0956
14926,Cushing,Texas,75760,-94.8631,31.817889,Tyler-Longview(Lufkin & Nacogdoches),TX,1026333.0,483479502002040,0.255,34484.0,0.4586,0.2426,0.3521,0.0266,0.0,0.6202,0.0878
14927,Hawkins,Texas,75765,-95.22445,32.617073,Tyler-Longview(Lufkin & Nacogdoches),TX,1026462.0,484999506012166,0.183,37377.0,0.2613,0.363,0.3803,0.0358,0.0139,0.7114,0.1401
14928,Jacksonville,Texas,75766,-95.25281,31.953855,Tyler-Longview(Lufkin & Nacogdoches),TX,1026502.0,480739506004002,0.247,27896.0,0.422,0.37,0.1713,0.0703,0.0153,0.5953,0.166
14929,Mineola,Texas,75773,-95.46982,32.674657,Tyler-Longview(Lufkin & Nacogdoches),TX,1026627.0,484999508004003,0.183,43735.0,0.2019,0.5684,0.2691,0.0858,0.0,0.7961,0.1455
14930,Quitman,Texas,75783,-95.4355,32.810076,Tyler-Longview(Lufkin & Nacogdoches),TX,1026721.0,484999505001008,0.183,34823.0,0.2576,0.4321,0.2548,0.1163,0.0,0.768,0.1308
14931,Whitehouse,Texas,75791,-95.21751,32.226082,Tyler-Longview(Lufkin & Nacogdoches),TX,1026884.0,484230020093011,0.15,90638.0,0.0568,0.1499,0.424,0.3693,0.0,0.9268,0.2948
14932,Palestine,Texas,75801,-95.63325,31.779481,Dallas-Ft. Worth,TX,1026672.0,480019505004037,0.209,42023.0,0.4151,0.2761,0.2529,0.1042,0.1158,0.8432,0.4741
14933,Centerville,Texas,75833,-95.90131,31.27575,Waco-Temple-Bryan,TX,1026281.0,482899503004060,0.144,52529.0,0.3066,0.2811,0.3079,0.1727,0.0254,0.6861,0.1187
14934,Fairfield,Texas,75840,-96.10808,31.763713,Dallas-Ft. Worth,TX,1026387.0,481610001001245,0.181,47358.0,0.2459,0.3605,0.3374,0.0783,0.0143,0.6428,0.0769
14935,Grapeland,Texas,75844,-95.46315,31.505916,Tyler-Longview(Lufkin & Nacogdoches),TX,1026440.0,482259501001071,0.237,37939.0,0.3911,0.3093,0.214,0.1809,0.0058,0.7399,0.1453
14936,Lovelady,Texas,75851,-95.46434,31.104197,Tyler-Longview(Lufkin & Nacogdoches),TX,1026576.0,482259507004034,0.237,42455.0,0.2524,0.3667,0.3238,0.0524,0.0333,0.7432,0.127
14937,Streetman,Texas,75859,-96.25435,31.889748,Dallas-Ft. Worth,TX,1026823.0,481610004002000,0.181,33497.0,0.2718,0.3321,0.3286,0.1226,0.0053,0.7582,0.0872
14938,Trinity,Texas,75862,-95.33298,30.94481,Houston,TX,1026851.0,484559504002025,0.182,42817.0,0.3057,0.5054,0.2935,0.0448,0.0353,0.8751,0.2029
14939,Lufkin,Texas,75904,-94.76295,31.339891,Tyler-Longview(Lufkin & Nacogdoches),TX,1026579.0,480050004002029,0.19,30154.0,0.4299,0.4168,0.2726,0.0,0.0,0.6892,0.1224
14940,Apple Springs,Texas,75926,-94.96448,31.243006,Houston,TX,1026190.0,484559501001046,0.182,30772.0,0.2889,0.5963,0.1481,0.0407,0.0,0.7223,0.0564
14941,Center,Texas,75935,-94.18997,31.769105,Shreveport,TX,1026279.0,484199504001042,0.219,32198.0,0.3759,0.6674,0.1595,0.0,0.0,0.6206,0.1702
14942,Chester,Texas,75936,-94.58376,30.942336,Beaumont-Port Arthur,TX,1026288.0,484579501003074,0.199,47082.0,0.2179,0.4472,0.3372,0.0963,0.0,0.848,0.1325
14943,Diboll,Texas,75941,-94.77725,31.195633,Tyler-Longview(Lufkin & Nacogdoches),TX,1026354.0,480050010022009,0.19,47426.0,0.3224,0.3114,0.2961,0.0855,0.0,0.3151,0.0472
14944,Garrison,Texas,75946,-94.52629,31.834379,Tyler-Longview(Lufkin & Nacogdoches),TX,1026420.0,483479501002019,0.255,43631.0,0.2683,0.3603,0.3127,0.1048,0.0222,0.7526,0.1541
14945,Hemphill,Texas,75948,-93.75338,31.332569,Tyler-Longview(Lufkin & Nacogdoches),TX,1026466.0,484039503005007,0.185,49876.0,0.2431,0.4243,0.2793,0.0896,0.0,0.7643,0.1085
14946,Huntington,Texas,75949,-94.5321,31.226939,Tyler-Longview(Lufkin & Nacogdoches),TX,1026488.0,480050013003132,0.19,42739.0,0.2579,0.3082,0.3669,0.0231,0.044,0.7231,0.0857
14947,Joaquin,Texas,75954,-94.05761,31.95015,Shreveport,TX,1026506.0,484199501001085,0.219,23016.0,0.5278,0.2845,0.1794,0.0474,0.0103,0.6771,0.0853
14948,Milam,Texas,75959,-93.86086,31.511711,Tyler-Longview(Lufkin & Nacogdoches),TX,1026624.0,484039501001071,0.185,33294.0,0.4519,0.2476,0.1322,0.2284,0.0,0.6698,0.1421
14949,Nacogdoches,Texas,75964,-94.70503,31.61099,Tyler-Longview(Lufkin & Nacogdoches),TX,1026644.0,483479503012057,0.255,44868.0,0.3414,0.3414,0.2329,0.1031,0.0,0.7033,0.2152
14950,Newton,Texas,75966,-93.74869,30.831678,Beaumont-Port Arthur,TX,1026655.0,483519502003055,0.233,47449.0,0.2347,0.3444,0.4133,0.0332,0.0,0.7061,0.1
14951,San Augustine,Texas,75972,-94.16169,31.514959,Tyler-Longview(Lufkin & Nacogdoches),TX,1026760.0,484059501002001,0.212,27066.0,0.4353,0.4021,0.1119,0.0647,0.0,0.7661,0.1169
14952,Shelbyville,Texas,75973,-93.90706,31.735326,Shreveport,TX,1026786.0,484199506001210,0.219,54083.0,0.2401,0.1921,0.4974,0.0274,0.0686,0.7431,0.1046
14953,Tenaha,Texas,75974,-94.24291,31.943273,Shreveport,TX,1026832.0,484199501003127,0.219,42155.0,0.328,0.4331,0.3169,0.0223,0.0,0.6939,0.1478
14954,Timpson,Texas,75975,-94.40775,31.903614,Shreveport,TX,1026843.0,484199502002073,0.219,25579.0,0.3903,0.3454,0.1554,0.1019,0.0328,0.7371,0.1128
14955,Arlington,Texas,76001,-97.14403,32.634203,Dallas-Ft. Worth,TX,1026194.0,484391114091007,0.144,106766.0,0.0533,0.162,0.277,0.4467,0.0609,0.9132,0.5131
14956,Arlington,Texas,76002,-97.0963,32.632349,Dallas-Ft. Worth,TX,1026194.0,484391115473000,0.144,80713.0,0.0265,0.1301,0.7197,0.1503,0.0,0.7856,0.2606
14957,Arlington,Texas,76006,-97.08088,32.778047,Dallas-Ft. Worth,TX,1026194.0,484391131143009,0.144,53182.0,0.3025,0.1812,0.3365,0.124,0.0559,0.9475,0.5938
14958,Aledo,Texas,76008,-97.64013,32.690922,Dallas-Ft. Worth,TX,1026175.0,483671407042061,0.12,120577.0,0.027,0.0931,0.2785,0.452,0.1562,0.8777,0.3989
14959,Alvarado,Texas,76009,-97.20956,32.408183,Dallas-Ft. Worth,TX,1026180.0,482511304103044,0.128,42503.0,0.3719,0.3079,0.3864,0.0,0.0,0.6785,0.0483
14960,Arlington,Texas,76010,-97.08498,32.723382,Dallas-Ft. Worth,TX,1026194.0,484391221005006,0.144,37799.0,0.1552,0.5837,0.2389,0.0246,0.0345,0.7741,0.1815
14961,Arlington,Texas,76011,-97.08706,32.753672,Dallas-Ft. Worth,TX,1026194.0,484391217021048,0.144,40841.0,0.2844,0.5284,0.2477,0.0477,0.0,0.7537,0.2943
14962,Arlington,Texas,76012,-97.13514,32.752048,Dallas-Ft. Worth,TX,1026194.0,484391216041013,0.144,69515.0,0.0652,0.442,0.2899,0.2295,0.0386,0.882,0.2687
14963,Arlington,Texas,76013,-97.14698,32.721632,Dallas-Ft. Worth,TX,1026194.0,484391225002030,0.144,58018.0,0.098,0.3167,0.4977,0.1373,0.0121,0.8817,0.3538
14964,Arlington,Texas,76014,-97.08748,32.694666,Dallas-Ft. Worth,TX,1026194.0,484391115224008,0.144,37517.0,0.3023,0.584,0.1705,0.0749,0.0,0.7307,0.2758
14965,Arlington,Texas,76015,-97.13546,32.691393,Dallas-Ft. Worth,TX,1026194.0,484391115533005,0.144,42284.0,0.3608,0.514,0.2032,0.0,0.0,0.8488,0.3827
14966,Arlington,Texas,76016,-97.19234,32.686863,Dallas-Ft. Worth,TX,1026194.0,484391216101003,0.144,49592.0,0.1942,0.2913,0.5144,0.0,0.0,0.8889,0.2828
14967,Arlington,Texas,76017,-97.16435,32.659277,Dallas-Ft. Worth,TX,1026194.0,484391115303007,0.144,95607.0,0.0,0.0575,0.5255,0.4171,0.0,0.974,0.5349
14968,Arlington,Texas,76018,-97.08724,32.65392,Dallas-Ft. Worth,TX,1026194.0,484391115142013,0.144,66358.0,0.0792,0.2716,0.5149,0.1584,0.0,0.8421,0.2296
14969,Azle,Texas,76020,-97.54845,32.905693,Dallas-Ft. Worth,TX,1026204.0,483671404052048,0.12,52783.0,0.2333,0.2939,0.3879,0.0848,0.0333,0.7326,0.1187
14970,Bedford,Texas,76021,-97.13849,32.851678,Dallas-Ft. Worth,TX,1026215.0,484391136301003,0.144,96738.0,0.0573,0.1375,0.384,0.3868,0.0573,0.9826,0.3896
14971,Bedford,Texas,76022,-97.14593,32.831228,Dallas-Ft. Worth,TX,1026215.0,484391136181020,0.144,43211.0,0.2622,0.3606,0.2965,0.1405,0.0277,0.9783,0.3532
14972,Burleson,Texas,76028,-97.30681,32.535841,Dallas-Ft. Worth,TX,1026257.0,482511302075014,0.128,74679.0,0.066,0.1443,0.5159,0.3081,0.0,0.8919,0.2635
14973,Cleburne,Texas,76031,-97.40081,32.343115,Dallas-Ft. Worth,TX,1026297.0,482511311003040,0.128,52237.0,0.2073,0.3077,0.359,0.1464,0.0,0.7767,0.1184
14974,Colleyville,Texas,76034,-97.14923,32.885062,Dallas-Ft. Worth,TX,1026306.0,484391136342017,0.144,128388.0,0.1177,0.1376,0.0979,0.3759,0.3475,0.9782,0.5811
14975,Crowley,Texas,76036,-97.38491,32.573816,Dallas-Ft. Worth,TX,1026329.0,484391110181022,0.144,73748.0,0.0926,0.3025,0.3642,0.2222,0.0185,0.9717,0.4124
14976,Euless,Texas,76039,-97.08453,32.858727,Dallas-Ft. Worth,TX,1026385.0,484391135163000,0.144,50406.0,0.1508,0.3988,0.4194,0.1591,0.0,0.9063,0.1393
14977,Euless,Texas,76040,-97.09721,32.826172,Dallas-Ft. Worth,TX,1026385.0,484391135144000,0.144,36196.0,0.3866,0.3853,0.2114,0.0556,0.0376,0.6199,0.022
14978,Glen Rose,Texas,76043,-97.77198,32.228184,Dallas-Ft. Worth,TX,1026430.0,484250002001015,0.107,44519.0,0.25,0.4441,0.2074,0.1223,0.0585,0.6965,0.1291
14979,Godley,Texas,76044,-97.52595,32.442679,Dallas-Ft. Worth,TX,9052033.0,482511301002013,0.128,83284.0,0.0633,0.2575,0.3358,0.2681,0.0753,0.8249,0.1767
14980,Granbury,Texas,76048,-97.78894,32.424695,Dallas-Ft. Worth,TX,1026438.0,482211602051005,0.119,49692.0,0.2202,0.4045,0.3528,0.0831,0.0472,0.8606,0.2697
14981,Granbury,Texas,76049,-97.72002,32.440376,Dallas-Ft. Worth,TX,1026438.0,482211602071000,0.119,41498.0,0.3226,0.3164,0.278,0.1106,0.0215,0.7401,0.158
14982,Grandview,Texas,76050,-97.19282,32.27442,Dallas-Ft. Worth,TX,9052046.0,482511305004005,0.128,29743.0,0.3086,0.5234,0.1914,0.0313,0.0,0.5733,0.1247
14983,Grapevine,Texas,76051,-97.08498,32.93195,Dallas-Ft. Worth,TX,1026441.0,484391137052012,0.144,67926.0,0.2653,0.0157,0.5462,0.1728,0.0,0.8195,0.1344
14984,Haslet,Texas,76052,-97.35592,32.972998,Dallas-Ft. Worth,TX,1026461.0,484391141035040,0.144,77589.0,0.0546,0.2741,0.5036,0.1903,0.0,0.8876,0.3089
14985,Hurst,Texas,76053,-97.181,32.821378,Dallas-Ft. Worth,TX,1026490.0,484391134083004,0.144,42994.0,0.1881,0.3374,0.3333,0.1411,0.0,0.8453,0.1617
14986,Hurst,Texas,76054,-97.17681,32.858398,Dallas-Ft. Worth,TX,1026490.0,484391136123009,0.144,72020.0,0.1084,0.2582,0.3477,0.3253,0.012,0.9261,0.401
14987,Itasca,Texas,76055,-97.15014,32.157903,Dallas-Ft. Worth,TX,1026499.0,482179601001073,0.171,28018.0,0.4587,0.314,0.2872,0.0517,0.0083,0.6576,0.1855
14988,Joshua,Texas,76058,-97.40774,32.461964,Dallas-Ft. Worth,TX,1026509.0,482511302142012,0.128,36842.0,0.3497,0.4525,0.2044,0.0907,0.0,0.7168,0.0893
