name,city,state,state_url,school_name,player_url
"Elden Campbell","Inglewood","California","http://www.basketball-reference.com/friv/high_schools.cgi?state=CA","Morningside","http://www.basketball-reference.com/players/c/campbel01.html"
"Al Carlson","Garden Grove","California","http://www.basketball-reference.com/friv/high_schools.cgi?state=CA","Garden Grove","http://www.basketball-reference.com/players/c/carlsal01.html"
"Bill Cartwright","Elk Grove","California","http://www.basketball-reference.com/friv/high_schools.cgi?state=CA","Elk Grove","http://www.basketball-reference.com/players/c/cartwbi01.html"
"Jay Carty","China Lake","California","http://www.basketball-reference.com/friv/high_schools.cgi?state=CA","Burroughs","http://www.basketball-reference.com/players/c/cartyja01.html"
"Sam Cash","San Bernadino","California","http://www.basketball-reference.com/friv/high_schools.cgi?state=CA","Pacific","http://www.basketball-reference.com/players/c/cashsa01.html"
"Cedric Ceballos","Compton","California","http://www.basketball-reference.com/friv/high_schools.cgi?state=CA","Dominguez","http://www.basketball-reference.com/players/c/cebalce01.html"
"Tyson Chandler","Compton","California","http://www.basketball-reference.com/friv/high_schools.cgi?state=CA","Dominguez","http://www.basketball-reference.com/players/c/chandty01.html"
"Phil Chenier","Berkeley","California","http://www.basketball-reference.com/friv/high_schools.cgi?state=CA","Berkeley","http://www.basketball-reference.com/players/c/cheniph01.html"
"Will Cherry","Oakland","California","http://www.basketball-reference.com/friv/high_schools.cgi?state=CA","McClymonds","http://www.basketball-reference.com/players/c/cherrwi01.html"
"Josh Childress","Lakewood","California","http://www.basketball-reference.com/friv/high_schools.cgi?state=CA","Mayfair","http://www.basketball-reference.com/players/c/childjo01.html"
"Chris Childs","Bakersfield","California","http://www.basketball-reference.com/friv/high_schools.cgi?state=CA","Foothill","http://www.basketball-reference.com/players/c/childch01.html"
"Patrick Christopher","Compton","California","http://www.basketball-reference.com/friv/high_schools.cgi?state=CA","Dominguez","http://www.basketball-reference.com/players/c/chrispa01.html"
"Keith Closs","Baldwin Park","California","http://www.basketball-reference.com/friv/high_schools.cgi?state=CA","Sierra Vista","http://www.basketball-reference.com/players/c/closske01.html"
"Jarron Collins","North Hollywood","California","http://www.basketball-reference.com/friv/high_schools.cgi?state=CA","Harvard-Westlake School","http://www.basketball-reference.com/players/c/collija03.html"
"Jason Collins","North Hollywood","California","http://www.basketball-reference.com/friv/high_schools.cgi?state=CA","Harvard-Westlake School","http://www.basketball-reference.com/players/c/collija04.html"
"Darren Collison","Rancho Cucamonga","California","http://www.basketball-reference.com/friv/high_schools.cgi?state=CA","Etiwanda","http://www.basketball-reference.com/players/c/collida01.html"
"Jeffrey Congdon","Garden Grove","California","http://www.basketball-reference.com/friv/high_schools.cgi?state=CA","Bolsa Grande","http://www.basketball-reference.com/players/c/congdje01.html"
"Lester Conner","Oakland","California","http://www.basketball-reference.com/friv/high_schools.cgi?state=CA","Fremont","http://www.basketball-reference.com/players/c/connele01.html"
"Anthony Cook","Van Nuys","California","http://www.basketball-reference.com/friv/high_schools.cgi?state=CA","Van Nuys","http://www.basketball-reference.com/players/c/cookan01.html"
"Darwin Cook","Los Angeles","California","http://www.basketball-reference.com/friv/high_schools.cgi?state=CA","Crenshaw","http://www.basketball-reference.com/players/c/cookda01.html"
"Jeff Cook","West Covina","California","http://www.basketball-reference.com/friv/high_schools.cgi?state=CA","Edgewood","http://www.basketball-reference.com/players/c/cookje01.html"
"David Cooke","Sacramento","California","http://www.basketball-reference.com/friv/high_schools.cgi?state=CA","Christian Brothers","http://www.basketball-reference.com/players/c/cookeda01.html"
"Duane Cooper","Lakewood","California","http://www.basketball-reference.com/friv/high_schools.cgi?state=CA","Lakewood","http://www.basketball-reference.com/players/c/coopedu01.html"
"Michael Cooper","Pasadena","California","http://www.basketball-reference.com/friv/high_schools.cgi?state=CA","Pasadena","http://www.basketball-reference.com/players/c/coopemi01.html"
"James Cotton","Bellflower","California","http://www.basketball-reference.com/friv/high_schools.cgi?state=CA","Saint John Bosco","http://www.basketball-reference.com/players/c/cottoja02.html"
"John Coughran","San Jose","California","http://www.basketball-reference.com/friv/high_schools.cgi?state=CA","Piedmont Hills","http://www.basketball-reference.com/players/c/coughjo01.html"
"Allen Crabbe","Los Angeles","California","http://www.basketball-reference.com/friv/high_schools.cgi?state=CA","Price","http://www.basketball-reference.com/players/c/crabbal01.html"
"Hal Crisler","Richmond","California","http://www.basketball-reference.com/friv/high_schools.cgi?state=CA","Richmond","http://www.basketball-reference.com/players/c/crislha01.html"
"Russell Critchfield","Salinas","California","http://www.basketball-reference.com/friv/high_schools.cgi?state=CA","Salinas","http://www.basketball-reference.com/players/c/critcru01.html"
"Winston Crite","Bakersfield","California","http://www.basketball-reference.com/friv/high_schools.cgi?state=CA","South","http://www.basketball-reference.com/players/c/critewi01.html"
"Austin Croshere","Los Angeles","California","http://www.basketball-reference.com/friv/high_schools.cgi?state=CA","Crossroads School","http://www.basketball-reference.com/players/c/croshau01.html"
"Jared Cunningham","San Leandro","California","http://www.basketball-reference.com/friv/high_schools.cgi?state=CA","San Leandro","http://www.basketball-reference.com/players/c/cunnija01.html"
"Howie Dallmar","San Francisco","California","http://www.basketball-reference.com/friv/high_schools.cgi?state=CA","Lowell","http://www.basketball-reference.com/players/d/dallmho01.html"
"Antonio Davis","Oakland","California","http://www.basketball-reference.com/friv/high_schools.cgi?state=CA","McClymonds","http://www.basketball-reference.com/players/d/davisan01.html"
"Baron Davis","Santa Monica","California","http://www.basketball-reference.com/friv/high_schools.cgi?state=CA","Crossroads","http://www.basketball-reference.com/players/d/davisba01.html"
"Austin Daye","Irvine","California","http://www.basketball-reference.com/friv/high_schools.cgi?state=CA","Woodbridge","http://www.basketball-reference.com/players/d/dayeau01.html"
"Darren Daye","Granada Hills","California","http://www.basketball-reference.com/friv/high_schools.cgi?state=CA","John F. Kennedy","http://www.basketball-reference.com/players/d/dayeda01.html"
"Greg Deane","Tulare","California","http://www.basketball-reference.com/friv/high_schools.cgi?state=CA","Union","http://www.basketball-reference.com/players/d/deanegr01.html"
"Dewayne Dedmon","Lancaster","California","http://www.basketball-reference.com/friv/high_schools.cgi?state=CA","Lancaster HS","http://www.basketball-reference.com/players/d/dedmode01.html"
"Bison Dele","Santa Monica","California","http://www.basketball-reference.com/friv/high_schools.cgi?state=CA","Santa Monica","http://www.basketball-reference.com/players/d/delebi01.html"
"Dell Demps","Hayward","California","http://www.basketball-reference.com/friv/high_schools.cgi?state=CA","Mount Eden","http://www.basketball-reference.com/players/d/dempsde01.html"
"DeMar DeRozan","Compton","California","http://www.basketball-reference.com/friv/high_schools.cgi?state=CA","Compton","http://www.basketball-reference.com/players/d/derozde01.html"
"Coby Dietrick","Riverside","California","http://www.basketball-reference.com/friv/high_schools.cgi?state=CA","Riverside Polytech","http://www.basketball-reference.com/players/d/dietrco01.html"
"Harry Dinnel","Manhattan Beach","California","http://www.basketball-reference.com/friv/high_schools.cgi?state=CA","Mira Costa","http://www.basketball-reference.com/players/d/dinneha01.html"
"Spencer Dinwiddie","Woodland Hills","California","http://www.basketball-reference.com/friv/high_schools.cgi?state=CA","William Howard Taft","http://www.basketball-reference.com/players/d/dinwisp01.html"
"James Donaldson","Sacramento","California","http://www.basketball-reference.com/friv/high_schools.cgi?state=CA","Luther Burbank","http://www.basketball-reference.com/players/d/donalja01.html"
"Larry Drew","Kansas City","Kansas","http://www.basketball-reference.com/friv/high_schools.cgi?state=KS","Wyandotte","http://www.basketball-reference.com/players/d/drewla01.html"
"Ralph Drollinger","La Mesa","California","http://www.basketball-reference.com/friv/high_schools.cgi?state=CA","Grossmont","http://www.basketball-reference.com/players/d/drollra01.html"
"Chris Dudley","Encinitas","California","http://www.basketball-reference.com/friv/high_schools.cgi?state=CA","Torrey Pines","http://www.basketball-reference.com/players/d/dudlech02.html"
"Jared Dudley","San Diego","California","http://www.basketball-reference.com/friv/high_schools.cgi?state=CA","Horizon","http://www.basketball-reference.com/players/d/dudleja01.html"
"Craig Dykema","Lakewood","California","http://www.basketball-reference.com/friv/high_schools.cgi?state=CA","Lakewood","http://www.basketball-reference.com/players/d/dykemcr01.html"
"Jim Eakins","Sacramento","California","http://www.basketball-reference.com/friv/high_schools.cgi?state=CA","Encina","http://www.basketball-reference.com/players/e/eakinji01.html"
"Mark Eaton","Westminster","California","http://www.basketball-reference.com/friv/high_schools.cgi?state=CA","Westminster","http://www.basketball-reference.com/players/e/eatonma01.html"
"Tyus Edney","Long Beach","California","http://www.basketball-reference.com/friv/high_schools.cgi?state=CA","Long Beach Polytechnic","http://www.basketball-reference.com/players/e/edneyty01.html"
"Joe Ellis","Oakland","California","http://www.basketball-reference.com/friv/high_schools.cgi?state=CA","McClymonds","http://www.basketball-reference.com/players/e/ellisjo01.html"
"LeRon Ellis","Santa Ana","California","http://www.basketball-reference.com/friv/high_schools.cgi?state=CA","Mater Dei","http://www.basketball-reference.com/players/e/ellisle02.html"
"Wayne Englestad","Rosemead","California","http://www.basketball-reference.com/friv/high_schools.cgi?state=CA","Don Bosco Technical Institute","http://www.basketball-reference.com/players/e/englewa01.html"
"James Ennis","Ventura","California","http://www.basketball-reference.com/friv/high_schools.cgi?state=CA","Ventura","http://www.basketball-reference.com/players/e/ennisja01.html"
"Keith Erickson","El Segundo","California","http://www.basketball-reference.com/friv/high_schools.cgi?state=CA","El Segundo","http://www.basketball-reference.com/players/e/erickke01.html"
"Festus Ezeli","Sacramento","California","http://www.basketball-reference.com/friv/high_schools.cgi?state=CA","Jesuit","http://www.basketball-reference.com/players/e/ezelife01.html"
"John Fairchild","San Dieguito","California","http://www.basketball-reference.com/friv/high_schools.cgi?state=CA","San Dieguito","http://www.basketball-reference.com/players/f/faircjo01.html"
"Jordan Farmar","Woodland Hills","California","http://www.basketball-reference.com/friv/high_schools.cgi?state=CA","Taft","http://www.basketball-reference.com/players/f/farmajo01.html"
"Mike Farmer","Richmond","California","http://www.basketball-reference.com/friv/high_schools.cgi?state=CA","Richmond","http://www.basketball-reference.com/players/f/farmemi01.html"
"Tony Farmer","Lakewood","California","http://www.basketball-reference.com/friv/high_schools.cgi?state=CA","Artesia","http://www.basketball-reference.com/players/f/farmeto01.html"
"Bob Feerick","San Francisco","California","http://www.basketball-reference.com/friv/high_schools.cgi?state=CA","Lowell","http://www.basketball-reference.com/players/f/feeribo01.html"
"Noel Felix","Inglewood","California","http://www.basketball-reference.com/friv/high_schools.cgi?state=CA","Inglewood","http://www.basketball-reference.com/players/f/felixno01.html"
"Eric Fernsten","Oakland","California","http://www.basketball-reference.com/friv/high_schools.cgi?state=CA","Skyline","http://www.basketball-reference.com/players/f/fernser01.html"
"Kenny Fields","Los Angeles","California","http://www.basketball-reference.com/friv/high_schools.cgi?state=CA","Verbum Dei","http://www.basketball-reference.com/players/f/fieldke01.html"
"Landry Fields","Los Alamitos","California","http://www.basketball-reference.com/friv/high_schools.cgi?state=CA","Los Alamitos","http://www.basketball-reference.com/players/f/fieldla01.html"
"Isaac Fontaine","Sacramento","California","http://www.basketball-reference.com/friv/high_schools.cgi?state=CA","Jesuit Carmichael","http://www.basketball-reference.com/players/f/fontais01.html"
"Don Ford","Santa Barbara","California","http://www.basketball-reference.com/friv/high_schools.cgi?state=CA","Santa Barbara","http://www.basketball-reference.com/players/f/forddo01.html"
"Greg Foster","Oakland","California","http://www.basketball-reference.com/friv/high_schools.cgi?state=CA","Skyline","http://www.basketball-reference.com/players/f/fostegr01.html"
"Tremaine Fowlkes","Los Angeles","California","http://www.basketball-reference.com/friv/high_schools.cgi?state=CA","Crenshaw","http://www.basketball-reference.com/players/f/fowlktr01.html"
